M,5,5,5
R,10,10,10
Vs30,1000,620,800
Kappa0 (sec),-,-,-
Duration (sec),5,5,5
Region,WNA,WNA,WNA
Per (sec),PSA (g),PSA (g),PSA (g)
0.172,0.203695878,0.248630658,0.226614818
0.173,0.203189045,0.248182729,0.226160616
0.174,0.202684656,0.247736633,0.225708365
0.175,0.202182353,0.247291863,0.225257635
0.176,0.201682538,0.246848986,0.224808931
0.177,0.201184779,0.246407494,0.224361777
0.178,0.200689346,0.245967597,0.223916441
0.179,0.200196147,0.245529324,0.223416492
0.18,0.19970496,0.245092377,0.222900167
0.181,0.199215993,0.244656995,0.222386047
0.182,0.198729172,0.244223118,0.221873924
0.183,0.198244467,0.243790776,0.221363902
0.184,0.197761849,0.243359774,0.220855802
0.185,0.197281316,0.242930293,0.220349774
0.186,0.19680281,0.242502153,0.219845742
0.187,0.196326405,0.242075473,0.219343707
0.188,0.195851982,0.241650268,0.218843579
0.189,0.195379555,0.241226315,0.218345404
0.19,0.194909126,0.240803748,0.21784912
0.191,0.194440573,0.240382522,0.217354745
0.192,0.193974063,0.239962667,0.216862276
0.193,0.193509445,0.239544094,0.216371641
0.194,0.193046734,0.239126876,0.215882897
0.195,0.192585886,0.238710895,0.215395913
0.196,0.192127019,0.23829633,0.214910865
0.197,0.191669881,0.237882867,0.214427546
0.198,0.191214651,0.237470746,0.213946015
0.199,0.190761268,0.237059876,0.213466316
0.2,0.190309629,0.236650169,0.212988302
0.201,0.189617023,0.235933676,0.212240294
0.202,0.188928962,0.23522149,0.211497024
0.203,0.18824546,0.234513566,0.210758582
0.204,0.18756637,0.233809903,0.210024744
0.205,0.18689175,0.233110473,0.209295586
0.206,0.186221585,0.232415229,0.208571091
0.207,0.185555622,0.231723994,0.207851022
0.208,0.18489407,0.231036916,0.207135573
0.209,0.184236616,0.230353743,0.2064244
0.21,0.183583483,0.229674637,0.205717787
0.211,0.182934418,0.228999436,0.205015451
0.212,0.182289585,0.228328228,0.20431754
0.213,0.181648642,0.227660671,0.203623727
0.214,0.181011811,0.226997077,0.202934206
0.215,0.180378884,0.226337075,0.202248812
0.216,0.179749936,0.225680918,0.201567575
0.217,0.179124817,0.225028396,0.200890362
0.218,0.178503722,0.224379659,0.200217411
0.219,0.177886218,0.223734334,0.1995482
0.22,0.177272573,0.223092645,0.198883086
0.221,0.176662579,0.222454444,0.198221788
0.222,0.1760564,0.221819878,0.197564483
0.223,0.175453812,0.221188694,0.196910977
0.224,0.17485477,0.220560804,0.196261168
0.225,0.174259365,0.219936401,0.195615217
0.226,0.173667505,0.21931541,0.194972992
0.227,0.173079088,0.218697608,0.194334373
0.228,0.172494218,0.218083203,0.193699524
0.229,0.171912655,0.217471898,0.193068117
0.23,0.17133458,0.21686393,0.19244042
0.231,0.170759931,0.216259181,0.19181633
0.232,0.170188516,0.215657532,0.191195607
0.233,0.169620425,0.215058997,0.190578401
0.234,0.169055566,0.214463517,0.189964622
0.235,0.168493986,0.213871181,0.189354286
0.236,0.16793555,0.213281736,0.188747242
0.237,0.167380348,0.212695464,0.188143626
0.238,0.166828215,0.212112054,0.187543258
0.239,0.166279271,0.211531654,0.186946228
0.24,0.165733308,0.210954115,0.186352417
0.241,0.165190488,0.210379556,0.185761854
0.242,0.164650604,0.209807709,0.185174406
0.243,0.164113775,0.209238797,0.184590161
0.244,0.163579836,0.208672583,0.184008986
0.245,0.163048863,0.208109215,0.183430925
0.246,0.162520871,0.207548648,0.182856008
0.247,0.161995679,0.206990764,0.182284072
0.248,0.161473408,0.20643568,0.18171522
0.249,0.160953879,0.20588316,0.181149259
0.25,0.160437241,0.205333352,0.180586338
0.251,0.159753621,0.204560786,0.179835305
0.252,0.159074783,0.203793138,0.179089397
0.253,0.158400908,0.20303081,0.178348824
0.254,0.157731682,0.202273384,0.177613303
0.255,0.157067209,0.201520965,0.176882923
0.256,0.156407297,0.200773343,0.176157415
0.257,0.155752063,0.200030655,0.175436974
0.258,0.155101433,0.199292853,0.174721539
0.259,0.154455245,0.198559791,0.174010888
0.26,0.153813526,0.197831452,0.173305035
0.261,0.153176248,0.197107732,0.172603995
0.262,0.152543306,0.196388647,0.171907648
0.263,0.151914656,0.195674106,0.171215937
0.264,0.151290327,0.194964111,0.170528874
0.265,0.15067026,0.19425866,0.169846416
0.266,0.150054336,0.19355759,0.169168457
0.267,0.149442554,0.192860931,0.168494985
0.268,0.148834929,0.192168638,0.167825967
0.269,0.148231313,0.191480577,0.167161301
0.27,0.14763169,0.190796748,0.166500971
0.271,0.14703609,0.1901173,0.165844977
0.272,0.146444425,0.189441875,0.165193215
0.273,0.145856708,0.188770741,0.164545745
0.274,0.145272791,0.188103601,0.163902387
0.275,0.144692674,0.187409252,0.163263127
0.276,0.144116417,0.186700091,0.16262804
0.277,0.143543839,0.185995325,0.161996946
0.278,0.142975032,0.185294971,0.161369935
0.279,0.142409861,0.184598938,0.160746872
0.28,0.141848296,0.183907181,0.160127699
0.281,0.141290352,0.183219701,0.15951246
0.282,0.140735969,0.182536438,0.158901051
0.283,0.140185192,0.181857452,0.15829353
0.284,0.139637873,0.181182534,0.157689795
0.285,0.13909395,0.180511624,0.15708971
0.286,0.13855353,0.179844931,0.156493455
0.287,0.138016537,0.179182246,0.155900866
0.288,0.137482822,0.178523466,0.155311838
0.289,0.136952475,0.177868709,0.15472649
0.29,0.13642548,0.177217886,0.154144779
0.291,0.135901675,0.176570848,0.15356648
0.292,0.135381162,0.175927728,0.152991757
0.293,0.134863853,0.175288439,0.152420536
0.294,0.134349704,0.17465286,0.151852697
0.295,0.133838713,0.174021065,0.151288345
0.296,0.133330822,0.173392951,0.150727332
0.297,0.132826045,0.172768503,0.150169685
0.298,0.132324323,0.172147706,0.149615347
0.299,0.131825671,0.17153053,0.149064317
0.3,0.131329924,0.17091687,0.148516506
0.301,0.130834758,0.170303598,0.147969157
0.302,0.130342707,0.169694096,0.147425219
0.303,0.129853681,0.169088185,0.146884575
0.304,0.129367784,0.168485999,0.146347329
0.305,0.128884867,0.167887464,0.145813361
0.306,0.128405109,0.167292625,0.14528282
0.307,0.127928227,0.166701242,0.144755378
0.308,0.1274544,0.166113541,0.144231245
0.309,0.126983449,0.165529266,0.1437103
0.31,0.126515403,0.164948493,0.14319247
0.311,0.126050234,0.164371163,0.142677814
0.312,0.125588,0.163797334,0.142166317
0.313,0.125128597,0.163226873,0.141657904
0.314,0.124671943,0.162659764,0.141152501
0.315,0.124218032,0.162095904,0.140650079
0.316,0.123766951,0.161535427,0.140150726
0.317,0.123318635,0.160978273,0.139654398
0.318,0.122872986,0.160424352,0.139160961
0.319,0.122429959,0.15987359,0.13867043
0.32,0.121989675,0.159326047,0.138182819
0.321,0.121551983,0.158781663,0.137698069
0.322,0.121116899,0.158240423,0.137216166
0.323,0.1206844,0.157702267,0.136737064
0.324,0.120254494,0.157167226,0.136260808
0.325,0.119827174,0.156635284,0.135787353
0.326,0.11940223,0.156106204,0.135316476
0.327,0.118979901,0.155580297,0.13484849
0.328,0.118560024,0.155057296,0.134383142
0.329,0.118142635,0.15453729,0.133920521
0.33,0.1177276,0.154020131,0.133460447
0.331,0.117315009,0.153505921,0.133003071
0.332,0.116904818,0.152994573,0.132548288
0.333,0.116496973,0.152486071,0.132096082
0.334,0.116091505,0.15198043,0.131646484
0.335,0.115688376,0.15147756,0.13119939
0.336,0.115287527,0.150977522,0.130754828
0.337,0.114888951,0.150480151,0.130312711
0.338,0.114492722,0.149985641,0.129873186
0.339,0.114098728,0.149493814,0.129436091
0.34,0.113706961,0.149004638,0.129001409
0.341,0.113317378,0.148518115,0.128569126
0.342,0.112929963,0.14803423,0.128139228
0.343,0.112544745,0.147552967,0.127711713
0.344,0.112161748,0.147074401,0.127286598
0.345,0.111780837,0.146598354,0.126863793
0.346,0.111402057,0.146124855,0.126443282
0.347,0.111025445,0.145653963,0.126025155
0.348,0.110650793,0.145185515,0.125609204
0.349,0.110278323,0.144719586,0.125195593
0.35,0.109907851,0.14425613,0.124784186
0.351,0.109539464,0.143795222,0.12437506
0.352,0.109173045,0.143336624,0.123968057
0.353,0.108808659,0.142880514,0.123563297
0.354,0.108446226,0.142426789,0.123160683
0.355,0.108085804,0.141975462,0.122760251
0.356,0.107727349,0.141526505,0.122361951
0.357,0.107370801,0.141079873,0.121965759
0.358,0.107016198,0.14063561,0.121571712
0.359,0.106663503,0.140193626,0.121179722
0.36,0.106312685,0.139753938,0.120789796
0.361,0.105963744,0.139316484,0.120401897
0.362,0.105616674,0.138881326,0.120016076
0.363,0.105271488,0.138448432,0.119632319
0.364,0.104928069,0.138017699,0.119250499
0.365,0.104586534,0.137589216,0.118870698
0.366,0.104246818,0.137162924,0.118492879
0.367,0.103908792,0.136738718,0.118116952
0.368,0.103572622,0.136316761,0.11774306
0.369,0.103238225,0.135896906,0.117371075
0.37,0.102905564,0.135479197,0.117001019
0.371,0.102574579,0.135063514,0.116632797
0.372,0.10224542,0.134650037,0.116266556
0.373,0.1019179,0.134238556,0.115902126
0.374,0.101592064,0.133829102,0.115539521
0.375,0.101267986,0.133421823,0.115178846
0.376,0.100945525,0.133016452,0.114819936
0.377,0.10062474,0.132613122,0.114462897
0.378,0.100305595,0.132211819,0.114107609
0.379,0.099988125,0.131812498,0.113754168
0.38,0.099672206,0.131415114,0.113402471
0.381,0.09935791,0.131019682,0.113052495
0.382,0.099045232,0.130626172,0.112704299
0.383,0.098734133,0.130234629,0.112357855
0.384,0.098424599,0.129844978,0.112013116
0.385,0.098116621,0.129457191,0.11167004
0.386,0.097810157,0.12907131,0.111328706
0.387,0.097505331,0.128687352,0.110989094
0.388,0.097201966,0.128305197,0.110651121
0.389,0.096900143,0.127924904,0.110314839
0.39,0.096599743,0.127546385,0.109980129
0.391,0.096300915,0.127169713,0.109647118
0.392,0.096003585,0.12679489,0.109315716
0.393,0.095707677,0.126421824,0.108985931
0.394,0.095413223,0.126050487,0.108657718
0.395,0.095120244,0.125680953,0.108331122
0.396,0.094828688,0.125313163,0.108006068
0.397,0.094538607,0.124947168,0.10768266
0.398,0.094249859,0.124582805,0.10736075
0.399,0.09396258,0.124220222,0.10704039
0.4,0.093676671,0.123859286,0.106721528
0.5,0.067214854,0.089968331,0.077014528
0.75,0.03431084,0.047578473,0.039967425
1,0.023055933,0.029388843,0.024359271
1.5,0.011117168,0.013178132,0.011117168
2,0.006145446,0.007091662,0.006145446
3,0.002731309,0.00315185,0.002731309
4,0.001536361,0.001772915,0.001536361
5,0.000983271,0.001134666,0.000983271
7.5,0.000437009,0.000504296,0.000437009
10,0.000245818,0.000283666,0.000245818
